scenario,date,px_close,px_pctile250,oi,nc_l,nc_s,nc_net,d_nc_l,d_nc_s,d_nc_net,d_oi,w,t5,t10,t20,t40,t60
S5_nc_s_up_2w,2020-04-14,10.05,0.8,1040411.0,200912.0,144793.0,56119.0,5268.0,18136.0,-12868.0,21282.0,-2.9850746268656803,-2.9850746268656803,-7.064676616915433,1.990049751243772,21.69154228855721,17.81094527363183
S5_nc_s_up_2w,2020-04-21,9.75,0.4,965724.0,184854.0,152376.0,32478.0,-16058.0,7583.0,-23641.0,-74687.0,-4.205128205128206,-4.205128205128206,10.564102564102562,11.282051282051286,24.20512820512819,20.923076923076913
S5_nc_s_up_2w,2020-04-28,9.34,0.8,950948.0,186537.0,168720.0,17817.0,1683.0,16344.0,-14661.0,-14776.0,15.417558886509642,15.417558886509642,9.743040685224846,15.631691648822276,25.80299785867237,26.017130620985007
S5_nc_s_up_2w,2020-10-13,14.01,85.2,978938.0,331552.0,51018.0,280534.0,25296.0,6735.0,18561.0,32499.0,3.783012134189856,3.783012134189856,5.8529621698786505,4.782298358315495,6.85224839400429,11.34903640256959
S5_nc_s_up_2w,2020-10-20,14.54,90.8,1008665.0,347906.0,51918.0,295988.0,16354.0,900.0,15454.0,29727.0,1.9944979367262805,1.9944979367262805,1.237964236588729,5.295735900962861,-0.3438789546079679,13.136176066024753
S5_nc_s_up_2w,2020-11-10,14.68,89.2,1056385.0,339128.0,57203.0,281925.0,6327.0,5784.0,543.0,21383.0,4.2915531335149915,4.2915531335149915,2.452316076294281,1.975476839237067,6.267029972752036,10.831062670299719
S5_nc_s_up_2w,2020-12-01,14.51,80.8,1081320.0,327289.0,58710.0,268579.0,-18656.0,2715.0,-21371.0,-4396.0,-0.8270158511371362,-0.8270158511371362,-2.0675396278428626,5.3066850447967,9.097174362508609,11.716057891109589
S5_nc_s_up_2w,2021-01-12,15.46,95.6,1095452.0,311865.0,58600.0,253265.0,-19056.0,1329.0,-20385.0,6449.0,4.139715394566634,5.239327296248364,2.199223803363526,8.085381630012932,5.821474773609303,0.0
S5_nc_s_up_2w,2021-01-19,16.1,98.4,1101665.0,316922.0,59208.0,257714.0,5057.0,608.0,4449.0,6213.0,-2.2360248447205078,-2.2360248447205078,1.1801242236024745,5.341614906832293,-0.6832298136645987,1.7391304347825987
S5_nc_s_up_2w,2021-01-26,15.74,95.6,1104626.0,299405.0,61545.0,237860.0,-17517.0,2337.0,-19854.0,2961.0,3.494282083862754,3.494282083862754,4.447268106734437,15.37484116899619,-0.6988564167725531,7.496823379923767
S5_nc_s_up_2w,2021-03-09,15.9,87.2,1031790.0,267363.0,54430.0,212933.0,-3458.0,6629.0,-10087.0,22404.0,2.515723270440251,2.515723270440251,-2.955974842767295,-4.779874213836477,10.251572327044034,9.622641509433949
S5_nc_s_up_2w,2021-03-16,16.3,92.4,1047853.0,273487.0,59720.0,213767.0,6124.0,5290.0,834.0,16063.0,-5.337423312883438,-5.337423312883438,-8.40490797546013,-2.6993865030674913,9.447852760736186,8.343558282208585
S5_nc_s_up_2w,2021-03-23,15.43,77.2,1048979.0,263414.0,64727.0,198687.0,-10073.0,5007.0,-15080.0,1126.0,-3.2404406999351876,-3.2404406999351876,-1.8794556059624101,9.786130913804293,9.850939727802977,7.258587167854835
S5_nc_s_up_2w,2021-08-10,19.59,100.0,998508.0,335075.0,37654.0,297421.0,14269.0,135.0,14134.0,11398.0,2.1949974476773937,2.1949974476773937,-0.05104645227157478,-0.5104645227156812,0.9188361408882129,-1.071975497702915
S5_nc_s_up_2w,2021-08-31,19.84,97.6,1058996.0,333709.0,42277.0,291432.0,-5276.0,2369.0,-7645.0,-4382.0,-1.814516129032251,-1.7641129032258118,-1.6129032258064502,-4.536290322580639,-0.7056451612903247,0.4536290322580738
S5_nc_s_up_2w,2021-09-07,19.48,92.8,1052962.0,327732.0,43803.0,283929.0,-5977.0,1526.0,-7503.0,-6034.0,-2.6694045174537995,-2.6694045174537995,-2.6180698151950788,1.8993839835728998,0.30800821355234653,-4.517453798767967
S5_nc_s_up_2w,2021-09-14,18.96,90.8,1024815.0,303937.0,44888.0,259049.0,-23795.0,1085.0,-24880.0,-28147.0,0.05274261603374075,0.05274261603374075,0.10548523206750371,5.854430379746822,4.957805907172985,4.535864978902948
S5_nc_s_up_2w,2021-10-05,19.85,96.4,888354.0,296884.0,49509.0,247375.0,-215.0,1325.0,-1540.0,-1519.0,1.1083123425692731,1.1083123425692731,-4.937027707808561,-1.5617128463476182,-6.297229219143574,-5.390428211586906
S5_nc_s_up_2w,2022-01-11,18.11,53.2,883009.0,211346.0,88421.0,122925.0,-17221.0,32841.0,-50062.0,9091.0,3.036996134732206,5.300938707896186,2.098288238542234,2.043070127001667,5.466593042517953,9.552733296521264
S5_nc_s_up_2w,2022-02-08,18.08,46.4,931602.0,184040.0,104950.0,79090.0,2854.0,17357.0,-14503.0,34567.0,-0.05530973451326471,-0.05530973451326471,2.488938053097356,4.756637168141609,8.351769911504437,3.871681415929218
S5_nc_s_up_2w,2022-02-15,18.07,44.4,871213.0,182861.0,108298.0,74563.0,-1179.0,3348.0,-4527.0,-60389.0,2.2689540675152164,2.54565578306587,3.1543995572772543,2.7116768123962354,11.234089651355838,3.1543995572772543
S5_nc_s_up_2w,2022-03-29,19.11,64.8,819459.0,222154.0,60573.0,161581.0,10079.0,4294.0,5785.0,1997.0,2.8257456828885363,2.8257456828885363,5.80847723704867,-0.47095761381475976,2.982731554160134,-3.8723181580324395
S5_nc_s_up_2w,2022-05-10,18.54,36.0,797453.0,251330.0,64145.0,187185.0,-13569.0,838.0,-14407.0,-21174.0,7.8748651564185534,7.8748651564185534,6.526429341963325,2.373247033441217,2.5889967637540368,-3.2362459546925404
S5_nc_s_up_2w,2022-06-21,18.66,32.0,779773.0,227142.0,64031.0,163111.0,-5960.0,1412.0,-7372.0,-21033.0,-0.6966773847802754,-0.6966773847802754,-3.5905680600214485,0.0535905680600246,-2.1972132904608754,-2.5723472668810365
S5_nc_s_up_2w,2022-06-28,18.53,24.8,734324.0,210575.0,87866.0,122709.0,-16567.0,23835.0,-40402.0,-45449.0,-3.9395574743658957,-2.9141932002158755,3.291958985429022,-6.098219104155433,-2.644360496492182,-0.21586616297897265
S5_nc_s_up_2w,2022-07-05,17.8,5.2,713245.0,191390.0,107878.0,83512.0,-19185.0,20012.0,-39197.0,-21079.0,5.000000000000004,5.000000000000004,5.842696629213484,-0.6179775280898858,1.6853932584269593,2.752808988764044
S5_nc_s_up_2w,2022-08-02,17.69,2.4,760093.0,182484.0,148046.0,34438.0,711.0,30376.0,-29665.0,37624.0,1.6393442622950838,1.6393442622950838,3.2786885245901454,2.317693612210281,3.39174674957603,0.9609949123798645
S5_nc_s_up_2w,2022-08-09,17.98,6.8,765669.0,174128.0,148063.0,26065.0,-8356.0,17.0,-8373.0,5576.0,1.6129032258064502,1.6129032258064502,-0.5005561735261344,0.38932146829810943,-0.16685205784204848,2.725250278086744
S5_nc_s_up_2w,2022-11-01,18.43,35.6,737846.0,184759.0,115666.0,69093.0,-15002.0,27793.0,-42795.0,14343.0,3.0927835051546504,3.0927835051546504,10.092240911557248,6.511123168746602,10.092240911557248,15.08410200759631
S5_nc_s_up_2w,2022-11-29,19.5,84.0,876309.0,282793.0,103758.0,179035.0,-4403.0,4524.0,-8927.0,3582.0,-0.5641025641025643,-0.5641025641025643,1.1282051282051286,3.3333333333333215,7.487179487179496,13.282051282051288
S5_nc_s_up_2w,2023-01-03,19.7,85.6,940021.0,325685.0,97193.0,228492.0,-16797.0,1141.0,-17938.0,-3780.0,-0.3045685279187804,-0.3045685279187804,0.6091370558375608,8.477157360406107,3.0964467005076157,11.472081218274122
S5_nc_s_up_2w,2023-02-07,20.84,96.8,1001483.0,323990.0,88010.0,235980.0,-9728.0,1364.0,-11092.0,6092.0,3.5028790786948205,3.5028790786948205,2.1593090211132315,0.19193857965451588,10.12476007677543,22.456813819577736
S5_nc_s_up_2w,2023-02-14,21.57,98.8,969635.0,327871.0,89045.0,238826.0,3881.0,1035.0,2846.0,-31848.0,-1.1126564673157202,-1.298099211868342,-4.63606861381548,-4.960593416782566,11.451089476124231,20.6305053314789
S5_nc_s_up_2w,2023-05-30,25.33,91.2,962437.0,332464.0,82077.0,250387.0,-17780.0,5643.0,-23423.0,-21450.0,-2.96091590998816,-2.96091590998816,-0.6711409395973034,-10.896170548756412,-3.5530990919857786,-4.105803395183571
S5_nc_s_up_2w,2023-06-06,24.58,87.6,1021535.0,316809.0,82941.0,233868.0,-15655.0,864.0,-16519.0,59098.0,2.359641985353944,2.359641985353944,5.248169243287237,-5.410903173311632,-2.400325467860054,2.0341741253051326
S5_nc_s_up_2w,2023-06-27,23.03,78.0,891033.0,302773.0,82599.0,220174.0,-39547.0,1280.0,-40827.0,-76080.0,1.2592270950933626,2.1710811984368306,3.821102909248797,5.905340859748143,3.560573165436387,16.9344333478072
S5_nc_s_up_2w,2023-07-18,23.86,78.0,881020.0,280498.0,84192.0,196306.0,1729.0,1727.0,2.0,3325.0,3.4786253143336276,3.4786253143336276,2.2212908633696626,-0.2933780385582563,11.567476948868416,10.645431684828166
S5_nc_s_up_2w,2023-08-08,23.45,69.2,912260.0,284974.0,85751.0,199223.0,-11739.0,639.0,-12378.0,-7398.0,1.449893390191903,1.449893390191903,-0.2132196162046962,11.812366737739865,10.575692963752669,17.313432835820898
S5_nc_s_up_2w,2023-09-12,26.77,99.6,996532.0,328566.0,84131.0,244435.0,10994.0,1980.0,9014.0,29540.0,2.316025401568922,2.316025401568922,-2.988419872992154,1.2700784460216719,2.9137093761673505,-14.082928651475534
S5_nc_s_up_2w,2023-09-19,27.39,100.0,956532.0,329115.0,84806.0,244309.0,549.0,675.0,-126.0,-40000.0,-5.184373859072656,-5.184373859072656,-6.279664110989403,0.3650967506389158,-0.766703176341732,-20.080321285140556
S5_nc_s_up_2w,2023-09-26,25.97,87.6,903444.0,324664.0,85424.0,239240.0,-4451.0,618.0,-5069.0,-53088.0,-1.1551790527531636,-1.1551790527531636,4.3896804004620815,6.006931074316535,6.777050442818644,-19.44551405467847
S5_nc_s_up_2w,2023-10-03,25.67,82.8,820468.0,305051.0,87669.0,217382.0,-19613.0,2245.0,-21858.0,-82976.0,5.609661082976225,5.609661082976225,7.089988313206064,5.531749123490459,4.635761589403975,-14.80327230229841
S5_nc_s_up_2w,2023-10-10,27.11,99.2,821749.0,311308.0,89628.0,221680.0,6257.0,1959.0,4298.0,1281.0,1.4016967908520694,1.4016967908520694,1.5492438214681048,1.6230173367761003,-15.160457395794912,-22.132054592401328
S5_nc_s_up_2w,2023-10-17,27.49,100.0,842662.0,318662.0,90703.0,227959.0,7354.0,1075.0,6279.0,20913.0,0.14550745725718794,0.14550745725718794,-1.455074572571835,-1.1276827937431788,-20.37104401600581,-21.389596216806105
S5_nc_s_up_2w,2023-10-24,27.53,100.0,857661.0,320884.0,96189.0,224695.0,2222.0,5486.0,-3264.0,14999.0,-1.5982564475118144,-1.5982564475118144,0.07264802034143703,0.7264802034144591,-24.0101707228478,-14.638576098801314
S5_nc_s_up_2w,2023-10-31,27.09,95.6,865859.0,310643.0,97054.0,213589.0,-10241.0,865.0,-11106.0,8198.0,1.6980435585086884,1.6980435585086884,0.33222591362125353,-0.8490217792543442,-19.269102990033215,-13.141380583241046
S5_nc_s_up_2w,2023-12-19,21.4,24.0,774617.0,188054.0,95207.0,92847.0,-12419.0,2126.0,-14545.0,-6910.0,-4.392523364485967,-3.598130841121494,-1.4953271028037451,10.140186915887849,7.8504672897196315,3.598130841121505
S5_nc_s_up_2w,2023-12-26,20.46,9.2,792894.0,183582.0,105039.0,78543.0,-4472.0,9832.0,-14304.0,18277.0,1.9550342130987275,1.9061583577712593,4.643206256109478,17.49755620723361,10.557184750733128,6.793743890518078
S5_nc_s_up_2w,2024-04-16,19.61,0.4,811191.0,186059.0,123495.0,62564.0,-11781.0,31349.0,-43130.0,-22865.0,1.3258541560428494,1.3258541560428494,-0.8669046404895409,-3.620601733809281,-2.6517083120856655,-2.0907700152983155
S5_nc_s_up_2w,2024-04-23,19.87,2.4,827078.0,197297.0,152196.0,45101.0,11238.0,28701.0,-17463.0,15887.0,-2.1640664318067437,-2.1640664318067437,0.4026170105686955,-6.542526421741323,-4.781077000503265,-6.039255158530443
S5_nc_s_up_2w,2024-04-30,19.44,1.6,833374.0,199571.0,159266.0,40305.0,2274.0,7070.0,-4796.0,6296.0,2.6234567901234573,2.6234567901234573,-2.77777777777779,-5.76131687242799,3.652263374485587,-4.938271604938271
S5_nc_s_up_2w,2024-05-07,19.95,6.0,825438.0,200063.0,171502.0,28561.0,492.0,12236.0,-11744.0,-7936.0,-5.263157894736848,-5.263157894736848,-6.9172932330827,-4.060150375939841,0.6516290726817031,-8.922305764411021
S5_nc_s_up_2w,2024-05-14,18.9,0.8,829891.0,209791.0,183900.0,25891.0,9728.0,12398.0,-2670.0,4453.0,-1.7460317460317398,-1.7460317460317398,-3.0687830687830653,1.0052910052910091,1.5873015873015817,-1.904761904761898
S5_nc_s_up_2w,2024-05-21,18.57,1.2,858459.0,203079.0,194658.0,8421.0,-6712.0,10758.0,-17470.0,28568.0,0.7000538502961673,-1.3462574044157294,3.0694668820678617,1.8847603661820145,0.5385029617662962,-2.5309639203015544
S5_nc_s_up_2w,2024-05-28,18.7,4.0,875017.0,203331.0,198226.0,5105.0,252.0,3568.0,-3316.0,16558.0,0.8556149732620311,0.8556149732620311,0.21390374331551332,2.99465240641712,-0.21390374331550221,-4.70588235294117
S5_nc_s_up_2w,2024-07-23,18.18,1.2,787803.0,177323.0,142078.0,35245.0,-635.0,31709.0,-32344.0,18258.0,5.225522552255213,5.225522552255213,-1.8151815181518094,-3.3553355335533497,16.281628162816286,21.06710671067107
S5_nc_s_up_2w,2024-07-30,19.13,13.2,794156.0,185165.0,148686.0,36479.0,7842.0,6608.0,1234.0,6353.0,-6.6910611604809045,-6.6910611604809045,-4.025091479351806,2.8227914270779086,23.209618400418197,16.832200731834824
S5_nc_s_up_2w,2024-08-06,17.85,0.4,803315.0,186989.0,161174.0,25815.0,1824.0,12488.0,-10664.0,9159.0,2.857142857142847,2.857142857142847,-1.5686274509803977,7.89915966386554,26.834733893557416,24.593837535013986
S5_nc_s_up_2w,2024-10-08,22.46,65.2,799899.0,230158.0,127072.0,103086.0,-680.0,25695.0,-26375.0,8066.0,1.825467497773814,1.825467497773814,-3.2056990204808677,-2.7604630454140744,-5.743544078361529,-12.689225289403394
S5_nc_s_up_2w,2024-10-15,22.87,73.2,813905.0,233674.0,128201.0,105473.0,3516.0,1129.0,2387.0,14006.0,-4.940970703979019,-4.940970703979019,-3.4543069523393255,-6.602536073458687,-6.777437691298649,-16.0034980323568
S5_nc_s_up_2w,2024-10-22,21.74,55.6,824496.0,226981.0,133430.0,93551.0,-6693.0,5229.0,-11922.0,10591.0,1.5639374425022945,1.5639374425022945,0.4599816007359703,1.0119595216191435,-9.843606255749759,-16.23735050597975
S5_nc_s_up_2w,2024-10-29,22.08,63.2,850281.0,222539.0,139696.0,82843.0,-4442.0,6266.0,-10708.0,25785.0,-1.0869565217391242,-1.0869565217391242,-3.2608695652173836,-1.9474637681159424,-12.817028985507239,-13.224637681159413
S5_nc_s_up_2w,2024-11-19,21.96,63.2,879396.0,220130.0,148392.0,71738.0,6811.0,3195.0,3616.0,25290.0,-1.4116575591985536,-1.4116575591985536,-3.59744990892531,-10.746812386156645,-17.07650273224044,-6.693989071038264
S5_nc_s_up_2w,2024-11-26,21.65,58.0,877135.0,224726.0,148632.0,76094.0,4596.0,240.0,4356.0,-2261.0,-1.4318706697459493,-2.2170900692840556,-1.524249422632784,-11.085450346420323,-11.50115473441108,-1.24711316397228
S5_nc_s_up_2w,2024-12-24,19.52,34.0,958813.0,225306.0,165212.0,60094.0,3838.0,11927.0,-8089.0,13651.0,-1.1782786885245922,0.8196721311475308,-1.997950819672134,-2.305327868852458,7.786885245901631,-1.2295081967213073
S5_nc_s_up_2w,2024-12-31,19.29,28.8,966547.0,228766.0,183647.0,45119.0,3460.0,18435.0,-14975.0,7734.0,1.140487299118731,-0.5702436495593544,-6.428201140487289,0.7776049766718529,-4.095386210471741,-1.192327630896839
S5_nc_s_up_2w,2025-01-21,17.75,1.2,992164.0,231219.0,262686.0,-31467.0,2636.0,48265.0,-45629.0,4187.0,8.563380281690147,8.563380281690147,10.929577464788732,16.50704225352113,10.704225352112662,0.6197183098591408
S5_nc_s_up_2w,2025-04-01,19.36,43.6,894479.0,212886.0,159813.0,53073.0,1517.0,486.0,1031.0,-4397.0,-5.475206611570238,-5.475206611570238,-9.297520661157034,-10.950413223140497,-11.98347107438017,-17.975206611570236
S5_nc_s_up_2w,2025-04-22,17.97,5.6,830293.0,193078.0,159843.0,33235.0,4656.0,1235.0,3421.0,-24350.0,-2.058987200890361,-2.058987200890361,-3.116304952698934,-3.116304952698934,-11.46355036171396,-6.56649972175849
S5_nc_s_up_2w,2025-05-27,17.25,1.6,824628.0,209622.0,190119.0,19503.0,7024.0,15952.0,-8928.0,19255.0,-1.7391304347826098,-1.7391304347826098,-4.579710144927529,-7.304347826086954,-3.94202898550724,-5.159420289855077
S5_nc_s_up_2w,2025-06-03,16.95,1.2,878105.0,214220.0,218064.0,-3844.0,4598.0,27945.0,-23347.0,53477.0,-2.890855457227126,-2.890855457227126,-5.545722713864299,-8.20058997050147,-3.539823008849541,-2.654867256637161
S5_nc_s_up_2w,2025-06-10,16.46,0.4,903273.0,217346.0,236861.0,-19515.0,3126.0,18797.0,-15671.0,25168.0,-2.7339003645200477,-2.7339003645200477,-2.8554070473876147,-1.2150668286755706,-2.6123936816524918,-5.34629404617254
S5_nc_s_up_2w,2025-06-17,16.01,0.4,877614.0,199061.0,246202.0,-47141.0,-18285.0,9341.0,-27626.0,-25659.0,-1.6864459712679691,-0.12492192379763845,-2.810743285446604,4.622111180512167,3.560274828232335,-1.2492192379762734
S5_nc_s_up_2w,2025-06-24,15.74,0.4,860131.0,201571.0,248791.0,-47220.0,2510.0,2589.0,-79.0,-17483.0,-0.2541296060991183,-0.2541296060991183,5.08259212198221,3.3672172808132173,5.336721728081306,-2.096569250317659
S5_nc_s_up_2w,2025-07-01,15.7,0.8,840169.0,197850.0,264765.0,-66915.0,-3721.0,15974.0,-19695.0,-19962.0,2.8662420382165488,5.350318471337578,5.414012738853513,4.840764331210212,4.713375796178365,0.44585987261147597
S5_nc_s_up_2w,2025-07-29,16.56,12.4,872591.0,199477.0,261625.0,-62148.0,716.0,3135.0,-2419.0,6086.0,-2.83816425120772,-2.83816425120772,2.3550724637681153,-0.8454106280193052,-5.797101449275354,-8.635265700483075
S5_nc_s_up_2w,2025-08-05,16.09,4.8,888761.0,195681.0,272653.0,-76972.0,-3796.0,11028.0,-14824.0,16170.0,5.344934742075824,5.344934742075824,1.3051584835301444,-0.24860161591049312,0.3729024238657397,-10.316967060285897
S5_nc_s_up_2w,2025-09-02,16.14,6.0,940447.0,184300.0,270105.0,-85805.0,-6235.0,4832.0,-11067.0,24665.0,-1.8587360594795599,-1.8587360594795599,-1.6109045848822778,2.850061957868655,-10.842627013630734,-7.682775712515488
S5_nc_s_up_2w,2025-09-09,15.84,3.2,954758.0,170080.0,309690.0,-139610.0,-14220.0,39585.0,-53805.0,14311.0,0.2525252525252597,0.2525252525252597,-1.1363636363636354,5.050505050505061,-10.290404040404033,-5.808080808080806
S5_nc_s_up_2w,2025-10-14,15.87,8.0,867493.0,173974.0,314725.0,-140751.0,-3512.0,22432.0,-25944.0,33144.0,-3.969754253308122,-3.969754253308122,-9.325771896660362,-10.018903591682415,-6.112161310649011,-6.175173282923751
S5_nc_s_up_2w,2025-11-04,14.21,0.4,929991.0,165775.0,361303.0,-195528.0,1384.0,29493.0,-28109.0,31734.0,0.49261083743841194,0.49261083743841194,3.5186488388458725,4.996481351161153,2.7445460942997713,0.3518648838845895
S5_nc_s_up_2w,2026-01-13,14.86,14.4,970010.0,143494.0,309205.0,-165711.0,-3058.0,8555.0,-11613.0,26840.0,-0.8748317631224745,-0.605652759084796,-0.9421265141318913,-6.729475100942128,-2.893674293405113,-7.402422611036341
S5_nc_s_up_2w,2026-01-20,14.73,9.6,985716.0,143656.0,322004.0,-178348.0,162.0,12799.0,-12637.0,15706.0,0.6788866259334725,0.6788866259334725,-0.6788866259334614,-3.801765105227428,0.6109979633401208,-7.19619823489478
S5_nc_s_up_2w,2026-02-10,14.11,0.4,1095771.0,167418.0,402819.0,-235401.0,13061.0,38173.0,-25112.0,36189.0,-1.9135364989369186,0.425230333097093,3.1892274982282087,0.7795889440113557,-1.133947554925585,3.1892274982282087
S5_nc_s_up_2w,2026-02-17,13.84,0.8,1099675.0,171981.0,425573.0,-253592.0,4563.0,22754.0,-18191.0,3904.0,4.9132947976878505,4.9132947976878505,0.7947976878612595,4.552023121387294,-2.4566473988439252,11.199421965317935
S5_nc_s_up_2w,2026-02-24,14.52,11.6,1054389.0,183446.0,429569.0,-246123.0,11465.0,3996.0,7469.0,-45286.0,-3.9256198347107474,-3.9256198347107474,-1.377410468319551,9.50413223140496,-6.404958677685945,1.6528925619834656
S5_nc_s_up_2w,2026-03-03,13.95,2.8,1048631.0,193313.0,438347.0,-245034.0,9867.0,8778.0,1089.0,-5758.0,2.6523297491039433,2.6523297491039433,3.7275985663082434,11.18279569892473,5.3046594982078865,-0.21505376344085336
S5_nc_s_up_2w,2026-04-14,13.93,4.4,946729.0,180153.0,315122.0,-134969.0,-13062.0,51154.0,-64216.0,22472.0,-3.6611629576453697,-3.6611629576453697,1.4357501794687755,7.537688442211055,-0.1435750179468731,6.676238334529794
S5_nc_s_up_2w,2026-04-21,13.42,0.8,978152.0,193071.0,348912.0,-155841.0,12918.0,33790.0,-20872.0,31423.0,5.290611028315961,5.290611028315961,14.53055141579731,12.071535022354695,3.2041728763040123,10.432190760059612
S5_nc_s_up_2w,2026-04-28,14.13,11.2,972678.0,221030.0,364981.0,-143951.0,27959.0,16069.0,11890.0,-5474.0,8.77565463552723,8.77565463552723,6.015569709837232,0.0,-4.175513092710559,4.458598726114649
S5_nc_s_up_2w,2026-06-09,14.14,13.6,1009892.0,225149.0,330207.0,-105058.0,5860.0,3755.0,2105.0,30463.0,-2.4752475247524885,-2.4752475247524885,-5.162659123055169,7.14285714285714,10.18387553041018,27.227722772277207
S5_nc_s_up_2w,2026-06-16,13.79,5.6,1010191.0,219683.0,336379.0,-116696.0,-5466.0,6172.0,-11638.0,299.0,-2.828136330674391,-2.755620014503257,8.48440899202323,4.4960116026105945,21.464829586657007,31.617113850616384
S5_nc_s_up_2w,2026-06-23,13.4,1.2,1007082.0,215963.0,350385.0,-134422.0,-3720.0,14006.0,-17726.0,-3109.0,10.447761194029859,10.447761194029859,12.835820895522376,10.074626865671643,31.04477611940297,30.07462686567164
S5_nc_s_up_2w,2026-07-21,14.9,56.0,1015444.0,268757.0,333247.0,-64490.0,-1261.0,1084.0,-2345.0,14956.0,-2.281879194630876,-2.281879194630876,1.0738255033557076,17.315436241610737,20.87248322147652,
S5_nc_s_up_2w,2026-07-28,14.56,34.4,1032923.0,267954.0,352583.0,-84629.0,-803.0,19336.0,-20139.0,17479.0,3.434065934065944,3.434065934065944,14.972527472527464,18.475274725274726,,
S5_nc_s_up_2w,2026-09-01,18.38,100.0,1275546.0,396661.0,265136.0,131525.0,31663.0,10272.0,21391.0,24407.0,-1.6322089227421177,-0.16322089227419623,-2.0130576713819237,,,
S6_both_up,2012-01-03,24.51,,567599.0,128269.0,77965.0,50304.0,14782.0,2994.0,11788.0,22807.0,-4.855161158710731,-4.855161158710731,-2.0807833537331732,-3.7535699714402404,1.3871889024887896,0.3671970624234966
S6_both_up,2012-01-17,23.86,,613159.0,130183.0,82189.0,47994.0,6093.0,5170.0,923.0,29511.0,4.3168482816429155,4.3168482816429155,-0.9220452640402277,1.63453478625315,2.43084660519699,1.5088013411567402
S6_both_up,2012-03-20,25.61,,738649.0,190862.0,65218.0,125644.0,25428.0,4813.0,20615.0,32566.0,-4.607575165950795,-4.607575165950795,-5.310425614994141,-12.768449824287387,-19.05505661850839,-22.022647403358064
S6_both_up,2012-05-15,20.39,5.1,727267.0,184270.0,125260.0,59010.0,3454.0,5204.0,-1750.0,12156.0,-2.3050514958312895,-2.3050514958312895,-4.4629720451201615,-1.9127023050514946,10.152035311427166,2.0107896027464545
S6_both_up,2012-05-29,19.62,3.7,753540.0,197758.0,128348.0,69410.0,6025.0,5639.0,386.0,23951.0,-2.854230377166167,-2.854230377166167,3.516819571865426,4.638124362895013,20.132517838939854,1.4271151885830724
S6_both_up,2012-08-28,20.16,13.5,723416.0,164886.0,89772.0,75114.0,13873.0,13572.0,301.0,32989.0,-4.067460317460315,-4.513888888888895,-2.182539682539686,-3.6210317460317443,-2.3809523809523836,-2.5793650793650813
S6_both_up,2012-09-04,19.34,2.3,728205.0,167764.0,106757.0,61007.0,2878.0,16985.0,-14107.0,4789.0,0.5170630816959676,0.5170630816959676,0.5170630816959676,11.633919338159249,1.1375387797311287,-0.9307135470527417
S6_both_up,2012-09-11,19.44,5.6,725692.0,173290.0,119051.0,54239.0,5526.0,12294.0,-6768.0,-2513.0,0.0,0.0,2.160493827160481,10.442386831275696,0.7716049382715973,0.6687242798353754
S6_both_up,2012-11-13,19.35,6.2,722855.0,160121.0,130872.0,29249.0,3066.0,9780.0,-6714.0,6454.0,2.8423772609818876,2.8423772609818876,-0.9819121447028456,-4.186046511627916,-0.8268733850129162,-4.496124031007753
S6_both_up,2012-12-11,18.88,1.6,764194.0,170673.0,140219.0,30454.0,5378.0,11786.0,-6408.0,4412.0,2.701271186440679,2.701271186440679,0.9004237288135597,0.4766949152542388,-3.7605932203389703,0.15889830508475367
S6_both_up,2012-12-18,19.39,14.1,754990.0,178111.0,143405.0,34706.0,7438.0,3186.0,4252.0,-9204.0,-1.9082001031459517,-1.7534811758638469,-1.4956162970603315,-5.105724600309447,-7.168643630737492,-5.77617328519856
S6_both_up,2013-01-22,18.17,0.4,823614.0,195714.0,178505.0,17209.0,8807.0,31513.0,-22706.0,37604.0,0.9906439185470628,0.9906439185470628,2.036323610346713,0.9906439185470628,0.8255365987892116,-2.806824435883337
S6_both_up,2013-02-12,18.09,0.4,848854.0,204192.0,193540.0,10652.0,5168.0,20005.0,-14837.0,7603.0,0.7186290768380177,1.4372581536760798,-1.3819789939192972,3.7589828634604805,-1.492537313432829,-3.427307904919852
S6_both_up,2013-04-02,17.59,0.4,857592.0,208372.0,222478.0,-14106.0,2694.0,34345.0,-31651.0,20759.0,0.7390562819783897,0.7390562819783897,1.7623649801023156,0.4548038658328757,-5.287094940306991,-3.4110289937464566
S6_both_up,2013-04-09,17.72,3.2,870275.0,214068.0,238769.0,-24701.0,5696.0,16291.0,-10595.0,12683.0,1.0158013544018019,1.0158013544018019,0.0,-0.5643340857787726,-7.674943566591419,-7.392776523702027
S6_both_up,2013-05-14,17.01,0.4,841726.0,219773.0,224209.0,-4436.0,5496.0,21114.0,-15618.0,36578.0,-0.7642563198118957,-0.7642563198118957,-2.0576131687242927,-4.7031158142269325,-5.173427395649632,-1.116990005878904
S6_both_up,2013-05-28,16.72,0.8,894044.0,235437.0,237973.0,-2536.0,14196.0,3802.0,10394.0,30747.0,-2.0334928229665095,-2.0334928229665095,-2.8708133971291905,1.9138755980861344,-3.409090909090906,-2.2727272727272707
S6_both_up,2013-06-04,16.38,0.4,932648.0,247704.0,244479.0,3225.0,12267.0,6506.0,5761.0,38604.0,-0.8547008547008628,-0.8547008547008628,2.19780219780219,0.793650793650813,3.296703296703307,0.42735042735042583
