time,open,high,low,close
2023-01-27,87.350,87.560,86.110,86.950
2023-01-30,87.250,87.400,84.500,85.080
2023-01-31,85.300,85.650,85.300,85.550
2023-02-01,86.010,87.000,85.300,85.600
2023-02-02,85.800,87.290,85.430,86.300
2023-02-03,86.150,86.450,85.050,85.290
2023-02-06,85.130,85.600,83.070,83.250
2023-02-07,83.270,86.990,83.270,85.400
2023-02-08,85.610,85.890,84.140,85.380
2023-02-09,86.000,86.890,85.660,85.870
2023-02-10,85.550,85.990,84.500,85.590
2023-02-13,85.580,86.770,84.850,85.690
2023-02-14,85.550,86.090,84.500,85.790
2023-02-15,85.580,85.900,82.500,82.560
2023-02-16,82.870,84.200,81.210,81.980
2023-02-17,81.990,82.420,80.880,81.600
2023-02-21,81.900,84.850,81.350,81.470
