time,open,high,low,close,EMA,EMA,EMA,EMA
1998-06-01,71.1,74.5,71,73.27,73.29248871825028,73.59893440910312,73.62710043606505,73.29259754523018
1998-06-08,73.8,76.27,71.5,73.94,73.29630884380633,73.60129472461107,73.63078160740547,73.30152723426148
1998-06-15,73.81,76.25,73.5,76.06,73.31261380637974,73.61830998603244,73.65936064731834,73.33957513447857
1998-06-22,76.4,77.65,75.5,76.64,73.33224440339225,73.63922133561007,73.694426992644,73.38509823607197
1998-06-29,77.34,78.1,76.1,76.93,73.3534701001274,73.66199489038094,73.73249255743642,73.4339934328158
1998-07-06,76.8,77.55,74,75.44,73.3657800110411,73.67429942401152,73.75258088029011,73.46166248891488
1998-07-13,73.8,74.9,71.8,74.08,73.3699936982916,73.67710704045435,73.75643286993376,73.47019128217123
1998-07-20,74.1,74.6,71.88,72.28,73.36356305700374,73.66743847962076,73.73906307146395,73.45377485069301
1998-07-27,72.07,72.6,70.9,71.11,73.35026769973528,73.64973994342961,73.70813291768202,73.42144692171793
1998-08-03,70.7,73.45,69.3,72.89,73.34755225607903,73.64448222755813,73.69850782453283,73.4141166193494
1998-08-10,72.9,73.87,69.1,73.85,73.35051654955349,73.64590449587952,73.70029008542068,73.4201288039101
1998-08-17,74.1,75.15,73.6,74.62,73.35800612743223,73.65264564123676,73.71111020206278,73.43667875144237
1998-08-24,74.6,76.2,72,72.38,73.35223617977776,73.64383840496522,73.69545008203852,73.42210387211213
1998-08-31,72.1,75,71.3,74.45,73.35871266249293,73.64941737794125,73.70432713989689,73.43628174973817
1998-09-07,75.4,75.5,73.7,73.94,73.36214208631303,73.65142833034304,73.70709976178046,73.44322958767282
1998-09-14,73.62,75.84,73.62,75.8,73.37652472887166,73.66629733843754,73.73172211752421,73.47573676577389
1998-09-21,75.9,76.84,73.8,74.31,73.38203195760988,73.67075202813695,73.7385253867298,73.48724384486667
1998-09-28,74.75,74.84,71.8,73.21,73.38101701980688,73.66756343278652,73.73230744100357,73.48341979183402
1998-10-05,73.4,75.45,72.1,72.68,73.37688122617969,73.6607290837707,73.71992735346235,73.47233813953287
1998-10-12,72.56,72.95,68,68.03,73.34533620419633,73.62176210049202,73.65298703165692,73.3972714065738
1998-10-19,68,69.28,66.85,68.12,73.31450826198868,73.58368762228793,73.5878930665786,73.32448145613829
1998-10-26,68.45,68.8,66.55,67.77,73.2817972987911,73.54345448995376,73.51944726579532,73.24786791881225
1998-11-02,67.95,68.8,67.3,68.12,73.25134421738231,73.50592193292985,73.45592435678597,73.17713870613898
1998-11-09,68.65,69.89,66.5,68.02,73.22048082966914,73.46795707526252,73.39197230552966,73.1060057584681
1998-11-16,66.7,66.7,63,63.47,73.16295586902213,73.39876706090084,73.27524321958225,72.97309533421337
1998-11-23,63.5,64.15,62.6,64,73.10889713233173,73.33372369023716,73.16612271111657,72.84932850201733
1998-11-30,64.55,65,63,63.6,73.05279744423538,73.26636228061615,73.05358009098579,72.72175155716192
1998-12-07,63.61,64.1,60.85,61.56,72.98499332952012,73.18534939286103,72.91836150168008,72.56779636327003
1998-12-14,61.85,62.6,60.35,62.17,72.92118805913947,73.10911860121493,72.7919101898956,72.42437848239734
1998-12-21,62.16,62.17,59.46,59.94,72.84460287884956,73.0179828323484,72.64071124648507,72.25218015850221
1998-12-28,59.65,61.15,59.45,60.36,72.77094740463805,72.93038433523871,72.49623229064407,72.08815008735046
1999-01-04,60.15,60.46,58.5,59.29,72.69141379163133,72.83598721181146,72.34086485193062,71.91162387924908
1999-01-11,59.3,60.5,58.3,59.53,72.61376533268366,72.74390425532833,72.19014879484908,71.74084286022496
1999-01-18,59.65,59.9,58.5,58.54,72.53073426877401,72.64560734006655,72.02955880902732,71.55876226904944
1999-01-25,58.45,61.5,57.35,60.68,72.46081843238007,72.56280036885501,71.89603458774465,71.40871037568324
1999-02-01,60.8,61.25,58.5,59.41,72.38382245342797,72.47177752893214,71.74914006318295,71.24321092222554
1999-02-08,60,60.8,56,57.41,72.29548131800951,72.36754377440666,71.58044429773373,71.05240801295346
1999-02-15,57.45,58.6,56.91,57.43,72.20777936333099,72.26416976904744,71.41396848246627,70.86451273001617
1999-02-22,57.4,59.47,56.4,57.69,72.12212874761812,72.16331046268725,71.25251002973138,70.68279531305043
1999-03-01,58,63.3,57.45,62.73,72.06671795854663,72.09802803733993,71.1522452058522,70.57310158459457
1999-03-08,62.65,63.65,60.6,61.16,72.00237153991213,72.0223323415798,71.034689379901,70.44326570066913
1999-03-15,60.8,61.75,60.2,60.96,71.93722480516338,71.94577640842007,70.9161636224904,70.31246203583231
1999-03-22,61.5,63,61.1,61.29,71.8744093195872,71.87203401112997,70.8029146386964,70.18801428361394
1999-03-29,60.75,60.9,58.6,59.85,71.80346885162504,71.78883654392492,70.67405681941761,70.0454209831503
1999-04-05,60.05,62.5,59.25,61.21,71.74097051031752,71.71562660244447,70.56271497448328,69.92355310752063
1999-04-12,60.95,61.4,58.4,58.49,71.6627936931475,71.6240997747459,70.420683033607,69.76584892672724
1999-04-19,58.7,60.74,57.4,59.64,71.59186275690475,71.54116482820787,70.29385146850575,69.62618204497929
1999-04-26,59.35,62.5,59,61.71,71.53356268164278,71.4731290854521,70.19286498064098,69.5169933271175
1999-05-03,61.07,61.2,58.45,60.29,71.46722897850624,71.39573718866697,70.07636068675109,69.38972445364003
1999-05-10,60.25,60.65,57.05,57.74,71.38624237686314,71.3012338171191,69.93122703161283,69.22903859910706
1999-05-17,57.5,58.65,56.8,57.58,71.30478961947752,71.20627718170651,69.78591847829975,69.06836220463661
1999-05-24,57.3,58.1,56.25,57.74,71.22476136213547,71.11308495207533,69.64420179031976,68.91210893284853
1999-05-31,57.6,58.7,56.9,57.53,71.14396630985148,71.01908436417169,69.50168176925717,68.7551143268782
1999-06-07,57.74,58.4,55.35,55.58,71.05214349976386,70.91223948967915,69.33789727785415,68.5733886120247
1999-06-14,55.8,56.7,55.02,56.05,70.96363527852631,70.80938662123846,69.18156907458528,68.40065221737608
1999-06-21,56,56.3,55.19,55.57,70.87281737127837,70.7039237380465,69.02143296782546,68.22367770403297
1999-06-28,55.3,55.45,52.75,52.93,70.76696004165431,70.58092080560327,68.8321219917334,68.01273042535665
1999-07-05,52.7,53.3,50.56,50.61,70.64803992341447,70.44271374120463,68.6177440859483,67.77269276431724
1999-07-12,50.4,50.5,49.27,50.48,70.52905443714064,70.3045634730994,68.40435886140773,67.53417286411977
1999-07-19,50.75,52.75,50.4,52.4,70.42209836376519,70.18065645944473,68.21607228656764,67.32542565220088
1999-07-26,52,53.15,50.6,53.11,70.31996209023265,70.06252042858353,68.03835378907861,67.12935081561879
1999-08-02,53.29,53.47,51.62,52.99,70.21772042598349,69.94437149828191,67.86131433273651,66.93432528712749
1999-08-09,53.25,54.45,52.25,53.89,70.1213916919069,69.83326858133879,67.69694592882196,66.75440355902919
1999-08-16,54.15,55,53.45,53.48,70.02321238988975,69.72009717247138,67.52968774142406,66.57130833752534
1999-08-23,52.8,52.85,51,51.06,69.91133503065736,69.59096155190065,67.33592670917201,66.35735925700774
1999-08-30,50.7,51.7,50.05,51.64,69.80353954375082,69.46673344427504,67.15126874788764,66.1543611982904
1999-09-06,51.7,54,51.65,53.87,69.70953636060185,69.35879757268836,66.99501852732426,65.9849217334864
1999-09-13,54.2,55.45,52.1,53.59,69.61443585109977,69.24967094588774,66.8373124270028,65.81395729578314
1999-09-20,53.89,54.25,52.3,53.07,69.51682855994284,69.13770090473973,66.67534404550865,65.63817857446199
1999-09-27,53.1,54.3,52.15,52.7,69.41761423215556,69.023945189136,66.51092823320855,65.45972093895217
1999-10-04,52.5,54.4,50.8,53.53,69.3238819947977,68.91672065495513,66.35821143046492,65.29517306393214
1999-10-11,53.54,55.2,52.95,54.23,69.23483254350096,68.81508244973053,66.2155265901065,65.14254998718825
1999-10-18,54.39,54.7,52.6,53.37,69.1412347113859,68.70819606599537,66.06440274786996,64.98016998736496
1999-10-25,53.2,53.78,52.21,52.27,69.04169940335413,68.59443692367014,65.90211565671855,64.80485729788407
1999-11-01,52.27,52.55,51.05,51.11,68.93590766646119,68.47343736018453,65.72809076663951,64.61596271446498
1999-11-08,51.1,51.55,49.86,50.68,68.82820319645256,68.35029938537357,65.55105440467905,64.42374253909306
1999-11-15,50.8,52.1,49.96,51,68.72302205665048,68.23022810935022,65.37986552932989,64.23858746958832
1999-11-22,51.2,52.19,51,51.51,68.62147030410387,68.11451718817825,65.21669064074953,64.06302074586986
1999-11-29,51.6,51.65,49.78,49.9,68.51101915186726,67.98846516611474,65.03649428027013,63.867668735582
1999-12-06,50.2,50.65,49.51,49.95,68.40151461409813,67.86363149714508,64.85900611226695,63.67570089095328
1999-12-13,49.8,50.3,48.79,49.15,68.28793635678782,67.73412539681881,64.67419427565204,63.475346395905646
1999-12-20,48.95,49.9,48.6,49.74,68.17850900365043,67.60959857746366,64.49849787240908,63.28589334216902
1999-12-27,49.93,51,48.8,50.74,68.07562694463185,67.49285395062999,64.3366331915572,63.11284653744944
2000-01-03,50.43,54.05,50.25,53.96,67.99234890956028,67.39920098211353,64.21455515400946,62.98660037831221
2000-01-10,53.85,55.85,53.2,55.12,67.91640584814694,67.31422381268713,64.1075603874917,62.878095545507904
2000-01-18,55,58.6,54.26,56.15,67.84698752455905,67.23696274823946,64.0139420299918,62.78529422763883
2000-01-24,56.3,58.75,55.85,57.45,67.78564836512213,67.16923290223089,63.93671918258013,62.711703962430015
2000-01-31,56.9,57.9,55.21,56.08,67.71658849276153,67.09249080602167,63.84428719219683,62.620232183637874
2000-02-07,55.85,57.8,55.05,56.97,67.65318679073934,67.02243896653363,63.76341322522981,62.54229794662218
2000-02-14,58.8,61,57,59.75,67.60656031999751,66.97211066918737,63.71619659905064,62.50378349218601
2000-02-22,60.1,61.5,58.8,58.88,67.55507618831611,66.91610990331064,63.65930016847357,62.45380027160413
2000-02-28,58.9,61.53,58.15,61.06,67.51675715475672,66.875583191177,63.628720166491526,62.43457544027166
2000-03-06,61.4,63.75,60.65,63.6,67.49364944292924,66.8529147953903,63.628382282179864,62.45065026178515
2000-03-13,63,63.95,62.26,62.69,67.4653093282217,66.82410569646026,63.61734249062481,62.453951637484664
2000-03-20,62.15,62.31,58.5,58.81,67.41424555637377,66.76864475738442,63.560785520146865,62.40369023558832
2000-03-27,59.05,59.6,57.51,58.14,67.35953024335682,66.70893095283505,63.49701157285102,62.344880715097446
2000-04-03,57.5,58.5,55.51,56.29,67.29422328026916,66.63682762444172,63.412223201405716,62.26136511902714
2000-04-10,56.15,59.25,53.5,58.22,67.24068803967761,66.57857968240407,63.35113822256565,62.20562215186815
2000-04-17,58.15,59.19,57.3,57.92,67.185698729709,66.51865871574384,63.287242478770764,62.14651012218721
2000-04-24,58.2,58.48,55.4,55.81,67.11858546286706,66.444550350929,63.19927492019699,62.05910998257083
2000-05-01,56,59.2,55.2,58.86,67.06986224479705,66.39206211320631,63.1482246270182,62.01498432763882
2000-05-08,58.7,62.47,58.3,62.23,67.04130848524072,66.36325891519104,63.1374219843474,62.0179500610507
2000-05-15,62.4,62.9,61.25,61.3,67.00743645877913,66.32821906110667,63.11580525511978,62.00804730158793
2000-05-22,61.8,64.15,61,63.22,66.98509170091022,66.30670889459381,63.11703107564778,62.024763890531545
2000-05-30,63.22,63.32,58.75,58.99,66.93792301830898,66.2560742309634,63.068477768875454,61.98290507824835
2000-06-05,58.8,59.25,57.4,58.39,66.88749279401218,66.20163773109515,63.01343685394751,61.933347766824234
2000-06-12,57.75,61.75,56.15,61.01,66.85281732030118,66.16570944229863,62.98986700860695,61.920611935557694
2000-06-19,60.51,61.2,60.05,60.28,66.81403963699557,66.12497788906474,62.9579862202704,61.89798280541207
2000-06-26,59.85,60.05,56.6,56.76,66.7547237689307,66.06016835350027,62.885068735326044,61.82711407706156
2000-07-03,56.7,57.8,56.05,57.74,66.70153955790457,66.00258933375287,62.824538514910444,61.770740089791744
2000-07-10,57.21,59.88,57,59.49,66.65899360181074,65.95751951137396,62.785308650029144,61.739281605794616
2000-07-17,59.7,63.5,59.7,61.36,66.627731102685,65.92570276735061,62.768540312969975,61.73405013536986
2000-07-24,62,63.65,59.8,60.86,66.59370319057477,65.89064600079456,62.74608689752327,61.72199427143373
2000-07-31,60.45,62,59.8,60.66,66.55869609210531,65.85444775857452,62.72154469872888,61.70734607458637
2000-08-07,61.21,64.6,61.2,63.73,66.54200761958552,65.83974569796155,62.73340887874383,61.73524474941966
2000-08-14,64.23,65.5,63.65,65.35,66.53497512625464,65.83635645437704,62.76419230369979,61.78510344253111
2000-08-21,65.5,66.95,65.4,66.73,66.53612571548027,65.84254083877582,62.81084886483273,61.8533089122893
2000-08-28,66.45,67.31,64.55,65.56,66.53036686170162,65.84058553885349,62.84319181936411,61.904435685912894
2000-09-05,65.8,67.05,65.65,66.47,66.53001071502491,65.84494134827318,62.885860150901,61.967408986796855
2000-09-11,66.35,66.85,63.42,64.45,66.51773926537875,65.83528777492873,62.90426179618452,62.001651621461725
2000-09-18,64,64.45,62.65,63.54,66.50017148210217,65.81940343046556,62.91174106917059,62.02287021978639
2000-09-25,64,64.2,62.14,62.53,66.4767486414998,65.79663939288447,62.90724999776858,62.02986511330658
2000-10-02,62.3,64.45,62.2,64.18,66.46319850202192,65.78545157701676,62.9222235272066,62.059522146226485
2000-10-09,64.45,66.8,63.02,63.12,66.44347461705425,65.7670055453419,62.924550309239464,62.07414942696819
2000-10-16,62.9,63.3,61.8,62.92,66.42268715618667,65.7473030848205,62.924496776189585,62.0858163314238
2000-10-23,63.05,63.6,62.3,63.14,66.40332027030946,65.72925946485634,62.927032108234414,62.10035679581795
2000-10-30,62.8,64.15,62.45,63.75,66.38766646340498,65.7155621675217,62.93671408343165,62.12311049518598
2000-11-06,64.05,65.95,64.05,65.4,66.38183952261794,65.71337834629317,62.96569391774422,62.168308971114456
2000-11-13,65.3,68.5,64.8,67.92,66.39091421569984,65.7286490843811,63.02397987165311,62.2476426404784
2000-11-20,68.1,68.8,66.9,68.08,66.40087932357181,65.74492140905667,63.08346246139837,62.32808894888559
2000-11-27,68.5,69.25,67.46,67.57,66.40777679068938,65.7575517107241,63.13624525597015,62.40039117028027
2000-12-04,67.7,68,66.8,67.13,66.41203769457913,65.76704962276061,63.183230605899915,62.465627154138474
2000-12-11,67.15,67.5,64.95,65.37,66.40588997956687,65.76430187450622,63.208957304654035,62.50568746925381
2000-12-18,65.6,66.2,64.05,64.31,66.39352484694405,65.75423750167226,63.22191074812869,62.53057453864341
2000-12-26,64.1,64.2,62.25,62.28,66.36925626377624,65.73019433557073,63.210829445209534,62.52711833811039
2001-01-02,61.78,61.8,59.1,59.42,66.32825770174806,65.68652517061868,63.16623145173648,62.4842615334468
2001-01-08,59.55,61.5,59.35,61.12,66.29753051766694,65.65492292030298,63.14215814053958,62.46544413298546
2001-01-16,61.22,61.6,59.82,60.63,66.26409375945062,65.6201483672213,63.112603338886174,62.44012766218566
2001-01-22,60.4,62.1,58.25,61.25,66.23451208535356,65.58990512592565,63.09069035842869,62.42371210822448
2001-01-29,61.4,62.2,58.9,59.76,66.19631437393554,65.5495597617324,63.051505765976586,62.386971251559316
2001-02-05,60.1,60.5,57.1,58.37,66.15014142777662,65.49987422704913,62.996429227553335,62.33156475153781
2001-02-12,58.4,59.8,56.1,57.56,66.09946212731776,65.44492700056436,62.93247123664094,62.2657500653097
2001-02-20,57.6,57.6,54.65,55.4,66.0363384569501,65.37541193481651,62.84385392797458,62.17105006440888
2001-02-26,55.35,55.4,52.1,54.61,65.96892643065542,65.30091081416035,62.7469850582337,62.06675971869289
2001-03-05,54.9,55.45,52.51,52.66,65.89040769065154,65.21343046250526,62.62831464578389,61.93701130877989
2001-03-12,52.35,53.05,47.8,49.73,65.7950660523586,65.10627869459864,62.47656976759819,61.76863873900361
2001-03-19,50,50.66,47.1,48.06,65.6904343942326,64.98831136799242,62.30696306444998,61.579554066741494
2001-03-26,48.8,49.68,45.05,45.09,65.56889790813094,64.8506067910513,62.104410557809395,61.35211194168299
2001-04-02,44.7,46.95,44.6,46.88,65.4586389234222,64.72624273021358,61.92529984536458,61.15249660455633
2001-04-09,47.1,47.5,45.25,45.34,65.33994488847576,64.59208188086954,61.73017867071323,60.934393203114176
2001-04-16,47.3,49.88,46.1,46.15,65.22672987438446,64.46445501664208,61.546882451057776,60.73047053824364
2001-04-23,45.8,47.55,45.59,45.83,65.11229488987482,64.33549685043694,61.36197795163357,60.524946806681655
2001-04-30,45.53,47.2,45.5,46.21,65.00077692592275,64.21006088607406,61.1837193874967,60.327499264520526
2001-05-07,45.93,46.45,44.45,45.17,64.88378119184651,64.0782957588348,60.995322688820266,60.118430309147826
2001-05-14,45.4,47.2,43.8,43.84,64.75962909041968,63.938238348739056,60.79349536306944,59.8939002359182
2001-05-21,43.66,44.2,40.3,40.55,64.61679942026971,63.776382027986536,60.555336594092154,59.627087818871054
2001-05-29,40.36,42,39.95,41.42,64.47994514640382,63.62166658142608,60.330214987102835,59.37595557309352
2001-06-04,42.25,42.9,40.6,42.71,64.35150889185276,63.47694916563766,60.122918340195746,59.14608032380947
2001-06-11,42.9,44.75,40.1,43.72,64.22978907538165,63.340222873833945,59.92994283031109,58.933306802101754
2001-06-18,43.6,44.6,42.3,42.56,64.10194371210505,63.19641510308077,59.725590561719194,58.70746808759001
2001-06-25,42.75,43.6,42.31,42.81,63.97632752501299,63.05533264562,59.526583613934264,58.48819266569222
2001-07-02,42.5,42.5,40.61,41.14,63.841599928995215,62.90366944392021,59.31027086553504,58.2489072496137
2001-07-09,41.45,43.25,40.75,40.91,63.7063102538979,62.75146411904879,59.09379709064639,58.00974990823972
2001-07-16,40.7,42.55,40.4,40.82,63.57128777452387,62.59968928085468,58.87881124252114,57.772649909505375
2001-07-23,40.9,44.4,40.7,43.57,63.45328607673907,62.46799592943008,58.69870758084442,57.576751290063925
2001-07-30,43.8,44,42.41,43.34,63.33462362200905,62.335622255177974,58.51801690342272,57.3803823067527
2001-08-06,43.2,44.15,39.6,39.88,63.19624826140723,62.18022002503833,58.29874611632363,57.13899772321128
2001-08-13,39.75,40.35,39.5,39.57,63.056860366059695,62.02374791413841,58.07840792671982,56.89666672013251
2001-08-20,39.6,40.2,38.57,38.82,62.913870039416274,61.86316834379835,57.85183842169959,56.64733338606172
2001-08-27,38.8,39.95,38.65,38.97,62.772608269272226,61.70473811304542,57.62969914615018,56.403508097978104
2001-09-04,39.1,40.25,37.75,37.84,62.625513235235225,61.53958421606933,57.396879156195475,56.14745971041979
2001-09-10,37.9,38.1,37.63,37.73,62.47863705095655,61.374812006961584,57.16550410729906,55.89342578337951
2001-09-17,37.4,37.48,35.15,36.13,62.32318786481521,61.200107425598524,56.918027588389656,55.620826807057036
2001-09-24,36.2,36.8,34.65,34.88,62.161281151748454,61.01796135344905,56.658756675585074,55.334746437304524
2001-10-01,34.61,35.1,33.2,33.27,61.99083111545495,60.82593393923833,56.383594832342894,55.030405107134804
2001-10-08,33.24,33.24,31.2,32.01,61.81395305577675,60.62651571128512,56.09684665784474,54.71288227807088
2001-10-15,31.76,32.2,30.51,30.55,61.6295049551527,60.418373734044394,55.796295520693626,54.37960114320094
2001-10-22,30.2,30.35,28.2,28.86,61.43617454243793,60.1999766839818,55.479397926332524,54.02760664467403
2001-10-29,28.65,30.6,28.55,29.96,61.25047439764479,59.990703488936944,55.1791697154345,53.69563965647163
2001-11-05,30.1,33.7,30.05,32.78,61.08250699706871,59.8023941222315,54.915650071723505,53.40714807500305
2001-11-12,33.58,37.1,33.5,36.25,60.93600253100931,59.639401775364846,54.69605418852676,53.170497756727144
2001-11-19,36.05,36.6,35.6,36.13,60.78965443348123,59.47670695339,54.47763002160291,52.93545640835849
2001-11-26,36.4,39.8,35.4,39.27,60.66269482030435,59.3368681509444,54.29871672723112,52.7469673544501
2001-12-03,38.55,38.75,36.4,37.34,60.525097800715535,59.18464068969219,54.099202412793105,52.53445745990596
2001-12-10,37.5,37.5,34.91,37.3,60.38807657475261,59.03318988907148,53.90156473734848,52.32432701218312
2001-12-17,37,37.6,35.25,36.23,60.24555104923785,58.875382346586555,53.69366397573261,52.1023362947737
2001-12-24,36,36.8,35.5,35.59,60.10009057107125,58.71423783207731,53.48067969366517,51.874579932087165
2001-12-31,35.1,38.07,35,36.62,59.96156496298233,58.56133653220134,53.282318756092636,51.664171933023894
2002-01-07,37.1,38.5,36.7,37.04,59.82633449122432,58.412399947203404,53.09123265307978,51.46245921670632
2002-01-14,37.06,38.35,36.3,37.33,59.69361275381297,58.26650098563106,52.905806386572955,51.26752874475175
2002-01-22,37.05,37.6,35.95,36.68,59.5578392272418,58.11711343555749,52.71491454673092,51.06632145172069
2002-01-28,36.8,37.5,35.3,37.45,59.42740949728757,57.97408842908305,52.535327316769376,50.87851012135213
2002-02-04,37.4,38.65,37.05,38.26,59.30252802532717,57.83765875137313,52.367382289513266,50.7044617058852
2002-02-11,37.6,40.55,36.91,37.08,59.17142166529574,57.69400713371657,52.18753073316605,50.51653809614886
2002-02-19,37.2,37.5,35,35.01,59.02887640473352,57.537024385386346,51.985442136305274,50.30265481206404
2002-02-25,35.25,36.75,35.07,36.06,58.89336680942536,57.38839445884388,51.79808399352521,50.106204400863156
2002-03-04,36.06,38.6,35.75,37.83,58.76909915863229,57.253042248056026,51.633753593601384,49.93687744360987
2002-03-11,38,39.05,37.11,38.7,58.6506973936846,57.12464749201411,51.48159178661784,49.78188603059456
2002-03-18,38.5,40.19,38.15,39.2,58.53594401673071,57.00060148860917,51.33710247148116,49.635928981896704
2002-03-25,38.9,39.45,38.06,38.16,58.415731957634954,56.87021670322087,51.18207773652256,49.477640306284336
2002-04-01,38.16,38.9,37.45,37.73,58.29369224107074,56.73775845613976,51.02381799844582,49.31560388826662
2002-04-08,37.45,39.1,36.56,37.05,58.1683607234243,56.60151099277547,50.85942013964058,49.14642314498018
2002-04-15,36.55,38.5,35.95,35.99,58.037514937445394,56.45887077829259,50.68448578505657,48.96495523953218
2002-04-22,36.16,37.65,34.9,35.27,57.90319331539557,56.31223499435977,50.50313889346767,48.776059305193805
2002-04-29,34.8,35.7,32.85,33.52,57.75933966751713,56.154503264294995,50.303337259426876,48.56563090098423
2002-05-06,33.32,35.9,33.05,35.21,57.6263052152014,56.00955860502652,50.12576858578656,48.381415302349964
2002-05-13,35.6,36.5,34.7,35.89,57.49806742632116,55.87032290533776,49.95828895536554,48.20911991886928
2002-05-20,36.05,37.6,35.25,36.94,57.376780892832535,55.73931721049113,49.80513261471418,48.053683782057284
2002-05-28,37.05,39.5,37.05,39.47,57.271136167801075,55.6267267799687,49.68354281924696,47.93528814368408
2002-06-03,39.4,39.85,38.5,39.15,57.16422680987895,55.51270098910386,49.55961878607935,47.81411175549534
2002-06-10,38.85,43.65,38.3,43.18,57.08172399684131,55.427353577414564,49.484564447419594,47.75019297266092
2002-06-17,43.1,48.2,43.1,47.1,57.02283476972131,55.36972483293419,49.456510748038184,47.74122479372767
2002-06-24,47.1,49.78,46.3,49.53,56.9786292548557,55.32931151229105,49.45737532747303,47.76589755519349
2002-07-01,48.9,49.6,47.3,48.89,56.930908728278375,55.28474880286343,49.45070032362041,47.781402416501166
2002-07-08,47.8,49.8,46,46.3,56.86818950274281,55.222570610456074,49.413633260989585,47.76096927972184
2002-07-15,45.89,49.15,44.65,48.74,56.820235582372646,55.1777085301069,49.40570816380147,47.77447315172568
2002-07-22,48.74,49.35,46.6,47.43,56.76483596241764,55.124091170036955,49.38246453834498,47.76972179790877
2002-07-29,47,49.15,46.55,48.18,56.714187962639365,55.076035175780646,49.36831789671739,47.77538080759279
2002-08-05,47.8,47.8,45.4,45.63,56.64879452333176,55.01066469013511,49.32433768616777,47.745789348177716
2002-08-12,45.33,48.25,45.1,45.64,56.583845883076116,54.94581579954594,49.28099253691874,47.71674397785802
2002-08-19,45.5,46.8,44.34,45.25,56.51697953568333,54.878716728268806,49.23356909530793,47.68271992299102
2002-08-26,45.1,47.45,44.65,46.47,56.45770532013358,54.82052491700051,49.20105651771607,47.66599275163942
2002-09-03,46.3,46.45,44.6,45.12,56.390816203200636,54.753393256675245,49.15304408809588,47.630875610237496
2002-09-09,44.7,45.9,43.05,43.17,56.31281728754753,54.67323136562559,49.082655334118286,47.5693462914756
2002-09-16,43.15,44.9,42.9,44.1,56.24076526815197,54.60006021430638,49.024035859599245,47.521493239179385
2002-09-23,44.3,44.65,43.21,44.34,56.1705542636201,54.52905633739076,48.96892955536867,47.4776105738114
2002-09-30,44.45,46.1,42.35,42.44,56.08954804377573,54.445395047858646,48.89211861942315,47.40812629003469
2002-10-07,42.5,43.8,42,42.84,56.0113796187387,54.36508089527831,48.82091722390052,47.34511765155145
2002-10-14,42.65,44.7,42.55,44.45,55.94317088942461,54.29646441849438,48.76949466832522,47.305184994288666
2002-10-21,44.4,47,44.16,46.63,55.88822592842505,54.243409301411376,48.744324142815515,47.29587209781572
2002-10-28,46.85,46.95,45.6,46.91,55.835257043891566,54.19265906403137,48.722743858782394,47.290549724052745
2002-11-04,47.5,50.1,47.15,48.39,55.79133222357362,54.15250225389966,48.71882922514966,47.30571455544512
2002-11-11,48.65,51.8,46.6,51.33,55.76501167948174,54.13296936632942,48.74954888132437,47.361221940887255
2002-11-18,51.6,51.74,49.05,50.65,55.7348346194258,54.10886577209877,48.77190712977938,47.40658439687502
2002-11-25,50.4,50.95,49.7,50.18,55.702062733765466,54.08167638959289,48.78847292825256,47.444838405193984
2002-12-02,50.25,50.45,48,49.11,55.66317150819753,54.04727032461301,48.792255599684886,47.46780615132924
2002-12-09,49.24,50.8,48.4,49.58,55.62728259074503,54.016354959044754,48.80152318086506,47.49693985958677
2002-12-16,49.85,51.6,49.25,51.45,55.602637855696386,53.99859471711365,48.83268173167841,47.551464827040746
2002-12-23,51.7,52.25,51.2,51.8,55.58020341406986,53.98337952875992,48.86759135836455,47.610065312185014
2002-12-30,51.8,52.2,50.55,51.62,55.556839382128445,53.96702396108684,48.89997263650144,47.665374756154876
2003-01-06,51.4,52.47,50.75,51.4,55.532315255980194,53.949259089383816,48.92938472313083,47.71688682848377
2003-01-13,51.1,51.7,50.57,50.63,55.5033930420806,53.92628843824621,48.94939196168223,47.75706769981503
2003-01-21,50.4,50.6,49.11,50.31,55.47275355510668,53.90126222068049,48.965399115074206,47.79228055912793
2003-01-27,50.25,52.39,50.15,52.36,55.45438922734794,53.89059604614291,49.00533559607333,47.85528358589858
2003-02-03,52,52.4,50.1,50.15,55.42309489562317,53.86470956831493,49.01880223611953,47.886934846782744
2003-02-10,50.46,57,50.36,56.93,55.431985191224214,53.885922650887146,49.11187515098871,48.011666779930565
2003-02-18,57.5,58.1,56.9,57.59,55.44471684201345,53.9115564041682,49.21161779627119,48.14378172089704
2003-02-24,57,58.4,56.01,58.29,55.46150317332901,53.941857051890224,49.31842229278565,48.28372955922949
2003-03-03,58,58.8,57.12,58.44,55.479075425993734,53.972986068832164,49.425734971694055,48.42381604806771
2003-03-10,58,60.5,57.01,60.02,55.5058655414746,54.01483391610668,49.55037338379177,48.58376341292195
2003-03-17,59.6,60.55,58.5,58.78,55.52518196895853,54.0478108440229,49.658957226335396,48.72440115895061
2003-03-24,58.58,58.63,55.6,56.54,55.53116909598532,54.06505782780128,49.73991067073145,48.83220252227543
2003-03-31,56.98,58.2,56.95,57.69,55.543905561495734,54.0901439327992,49.83344113342872,48.95437903920956
2003-04-07,58,58.1,56.45,58,55.558395794171275,54.11720176025388,49.92951829656485,49.079146224875636
2003-04-14,57.6,60.6,57,60.55,55.587844786536046,54.161719395131016,50.054465140134674,49.23736489763597
2003-04-21,60.5,60.75,57.6,59.09,55.60850646921135,54.195825143261594,50.16076555025074,49.37326331284099
